Unnamed: 0.1,Unnamed: 0,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
3446,3704,N18007908,11.0,FOR000H,3,,,,111.0,278.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,20.0,0.0,0.0,4.290833119758639,0.1898014871131022,4.0,1.0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.777581871029378,0.5162131709245237,4.0,3.722023418644387,0.4358872083650719,,1,,,,,,,,,,,,,,,,,,,,,,,,,20.0,114.0,3.378350115380671,0.0,0.0,0.0,2022,3,9999999,0.0,0.0,0.0,0.0,6.4156206415620645,9.803921568627452,6.156156156156156,28.551336146272853,37.24137931034483,27.564604541895065,22.22222222222222,30.344827586206897,21.29992169146437
3447,3706,N18007909,22.0,FOR000H,2,,,,99.0,284.0,99,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1.0,1,4.0,0.0,0.0,3.506750623014502,0.7928810334812453,14.0,0.0,0.0,4.423358713666074,0.606176523062982,6.0,,0,0,0,0,0,0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.074781563439207,0.5291176127743276,5.0,4.381748592373516,0.6296672907920152,20.0,0,1.0,15.0,2.70805020110221,0.0,0.0,0.0,2.0,32.0,3.3619162204106043,0.0,0.0,0.0,1.0,99.0,4.59511985013459,0.0,0.0,0.0,,,,,,,10.0,126.0,3.9131371217155824,0.0,0.0,0.0,2022,1,9999999,0.0,0.0,0.0,0.0,4.43213296398892,8.108108108108109,4.233576642335766,22.268712226871223,21.524663677130047,22.35477178423237,16.643421664342167,18.385650224215247,16.441908713692946
3448,3707,N18007916,21.0,FOR000H,1,,,,62.0,,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,,,,,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.200424892944957,99.0,1.0,7.200424892944957,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,7,9999999,1.0,,,1.0,2.797202797202797,6.896551724137931,2.623906705539359,24.14793328498912,20.454545454545457,24.538893344025663,18.70920957215373,15.909090909090908,19.0056134723336
3449,3708,N18007916,300.0,FOR000H,1,,,,62.0,,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,,,,,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.200424892944957,99.0,1.0,7.200424892944957,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,8,"47941, 62535, 36796",1.0,,,1.0,3.486750348675035,7.4074074074074066,3.333333333333333,24.14793328498912,20.454545454545457,24.538893344025663,18.70920957215373,15.909090909090908,19.0056134723336
3450,3709,N18007919,11.0,FOR000H,2,,,,92.0,281.0,362,1,0.0,1,3.0,0.0,0.0,0.0,0.0,1,1.0,1,12.0,0.0,0.0,3.429926668338707,0.514354948221083,22.0,0.0,0.0,,,,,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,261.0,1,1.0,54.0,3.9889840465642745,0.0,0.0,0.0,1.0,38.0,3.6375861597263857,0.0,0.0,0.0,1.0,48.0,3.871201010907891,0.0,0.0,0.0,9.0,71.0,3.29570542254066,0.0,0.0,0.0,10.0,103.0,3.39217520041884,0.0,0.0,0.0,2022,7,9999999,1.0,,1.0,1.0,5.014326647564469,6.896551724137931,4.932735426008969,21.083890126206384,18.33333333333333,21.352893235533823,17.14922048997773,14.166666666666666,17.440912795436024
3451,3710,N18014917,12.0,FOR000H,1,,,,88.0,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,4.3803672927989314,0.4917980620163354,10.0,0.0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,10.0,10.0,2.0,4.0208673557437695,0.4005020811498742,4.0,3.567067845193751,0.5730403940691999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,12,9999999,0.0,0.0,0.0,0.0,4.788732394366197,7.4074074074074066,4.573170731707317,26.49147727272727,38.38383838383838,25.59205500381971,20.099431818181817,30.303030303030305,19.327731092436977
3452,3711,N18014924,21.0,FOR000H,2,,,,102.0,275.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,13.0,2.0,0.0,,,,,0,0,1,1,0,0,1.0,1.0,1.0,1.0,11.0,8.0,3.0,3.574128646133877,0.2373683356995884,5.0,3.908291984333893,0.6095566273055139,,0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,196.0,4.368472950778169,2.0,0.0,0.0,2021,12,9999999,0.0,0.0,0.0,0.0,3.32409972299169,8.823529411764707,3.0523255813953485,18.72816212438854,17.985611510791365,18.808049535603715,13.626834381551362,13.66906474820144,13.622291021671826
3453,3712,N18014924,11.0,FOR000H,2,,,,102.0,275.0,229,1,86.0,0,2.0,1.0,1.0,0.0,0.0,2,1.0,2,8.0,0.0,0.0,4.051535034154735,0.5524242084916797,21.0,2.0,0.0,,,,,1,1,0,0,1,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,5.217351932974927,0.1835021261213315,3.0,5.074065202910632,0.2800531667078196,86.0,1,1.0,54.0,3.9889840465642745,0.0,0.0,0.0,1.0,120.0,4.787491742782046,0.0,0.0,0.0,1.0,49.0,3.8918202981106265,0.0,0.0,0.0,5.0,138.0,3.948796837156188,0.0,0.0,0.0,13.0,196.0,4.368472950778169,2.0,0.0,0.0,2022,7,"62535, 36796",0.0,0.0,0.0,0.0,5.706134094151213,15.384615384615383,5.333333333333334,21.083890126206384,18.33333333333333,21.352893235533823,17.14922048997773,14.166666666666666,17.440912795436024
3454,3713,N18014931,11.0,FOR000H,1,,,,98.0,,70,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,2.0,1.0,6.514254868166134,2.0709727298319627,2.0,2.0,1.0,,,,,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.876382404425664,0.987585740453374,2.0,3.876382404425664,0.987585740453374,19.0,0,1.0,2918.0,7.978653729082731,1.0,1.0,1.0,1.0,156.0,5.049856007249537,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2020,10,9999999,1.0,,1.0,1.0,2.845528455284553,5.0,2.785515320334262,25.37414965986395,21.428571428571427,25.65597667638484,19.59183673469388,14.285714285714285,19.97084548104956
3455,3714,N18014935,22.0,FOR000H,1,,,,57.0,,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,8,9999999,1.0,,1.0,1.0,3.35195530726257,6.451612903225806,3.2116788321167884,24.14793328498912,20.454545454545457,24.538893344025663,18.70920957215373,15.909090909090908,19.0056134723336
3456,3715,N18014936,21.0,FOR000H,2,,,,89.0,281.0,228,0,114.0,0,2.0,1.0,1.0,0.0,0.0,1,1.0,1,8.0,0.0,0.0,3.136873856774778,0.7734238530423853,19.0,3.0,3.0,3.7483262190841415,0.3139068954981804,2.0,,0,0,0,0,1,0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.705142842170414,0.5872127003858244,3.0,3.705142842170414,0.5872127003858244,114.0,0,1.0,33.0,3.49650756146648,0.0,0.0,0.0,1.0,34.0,3.5263605246161616,0.0,0.0,0.0,1.0,10.0,2.302585092994046,0.0,0.0,0.0,5.0,94.0,3.153907535024307,0.0,0.0,0.0,11.0,588.0,4.125237056088853,3.0,3.0,0.0,2022,3,9999999,0.0,0.0,0.0,0.0,7.757404795486601,11.904761904761903,7.496251874062969,28.551336146272853,37.24137931034483,27.564604541895065,22.22222222222222,30.344827586206897,21.29992169146437
3457,3716,N18014937,11.0,FOR000H,2,,,,91.0,284.0,172,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1,1.0,1,6.0,1.0,1.0,3.6424883082703774,1.0788479848627035,16.0,2.0,1.0,4.605170185988092,99.0,1.0,,1,1,0,0,0,0,1.0,1.0,1.0,1.0,8.0,7.0,3.0,4.123997926985449,0.0971160002922751,4.0,4.256488532778468,0.2765912522757185,20.0,1,1.0,40.0,3.688879454113936,0.0,0.0,0.0,1.0,26.0,3.258096538021482,0.0,0.0,0.0,1.0,11.0,2.3978952727983707,0.0,0.0,0.0,3.0,278.0,4.170019528229495,1.0,1.0,0.0,10.0,171.0,3.581067664044584,1.0,0.0,0.0,2022,2,9999999,0.0,0.0,0.0,0.0,6.338028169014084,7.4074074074074066,6.25,28.551336146272853,37.24137931034483,27.564604541895065,22.22222222222222,30.344827586206897,21.29992169146437
3458,3717,N18014937,12.0,FOR000H,2,,,,91.0,284.0,178,0,0.0,0,5.0,0.0,0.0,0.0,0.0,1,1.0,1,6.0,1.0,1.0,3.6424883082703774,1.0788479848627035,16.0,2.0,1.0,4.605170185988092,99.0,1.0,,1,1,0,0,0,0,1.0,1.0,1.0,1.0,8.0,7.0,3.0,4.123997926985449,0.0971160002922751,4.0,4.256488532778468,0.2765912522757185,4.0,1,1.0,40.0,3.688879454113936,0.0,0.0,0.0,1.0,26.0,3.258096538021482,0.0,0.0,0.0,1.0,11.0,2.3978952727983707,0.0,0.0,0.0,3.0,278.0,4.170019528229495,1.0,1.0,0.0,10.0,171.0,3.581067664044584,1.0,0.0,0.0,2022,3,"62535, 36796",0.0,0.0,0.0,0.0,7.313642756680731,10.638297872340424,7.078313253012049,28.551336146272853,37.24137931034483,27.564604541895065,22.22222222222222,30.344827586206897,21.29992169146437
3459,3718,N18014943,21.0,FOR000H,1,,,,96.0,,151,0,72.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,5.0,3.0,3.0,5.4384839223559664,2.209380604372738,5.0,3.0,3.0,,,,,1,1,1,1,1,1,1.0,0.0,1.0,0.0,3.0,0.0,2.0,8.888492668610667,0.4550199586903673,4.0,7.86998041130517,1.3546625602875595,72.0,1,1.0,81.0,4.394449154672439,0.0,0.0,0.0,1.0,3551.0,8.174984532943087,1.0,1.0,1.0,1.0,392.0,5.971261839790462,1.0,1.0,0.0,2.0,572.0,4.325862042186921,1.0,1.0,0.0,,,,,,,2020,12,9999999,0.0,1.0,1.0,,5.766526019690577,3.7735849056603774,5.927051671732523,26.49147727272727,38.38383838383838,25.59205500381971,20.099431818181817,30.303030303030305,19.327731092436977
3460,3719,N18014943,21.0,FOR000H,1,,,,96.0,,176,1,0.0,1,1.0,0.0,0.0,0.0,0.0,2,2.0,2,6.0,4.0,4.0,5.818665600173236,2.1845637488685195,6.0,4.0,4.0,,,,,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,0.0,2.0,7.330157370145311,1.7487989551240648,3.0,7.423227092748277,1.247050445057332,97.0,0,1.0,2252.0,7.719573989259581,1.0,1.0,1.0,2.0,3551.0,6.284716843807763,1.0,1.0,1.0,,,,,,,3.0,572.0,4.874328641388102,2.0,2.0,0.0,,,,,,,2021,1,"47941, 36796, 51143",0.0,0.0,0.0,,7.262569832402235,6.451612903225806,7.2992700729927,26.48315140009492,32.93413173652694,25.9278350515464,20.835310868533465,25.74850299401197,20.412371134020617
3461,3720,N18014948,21.0,FOR000H,3,,,,80.0,280.0,59,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,0.0,0.0,3.555348061489413,99.0,24.0,6.0,3.0,,,,,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.21024036697585,99.0,1.0,9.21024036697585,99.0,,1,,,,,,,1.0,35.0,3.555348061489413,0.0,0.0,0.0,,,,,,,,,,,,,23.0,414.0,4.12784215334185,6.0,3.0,0.0,2023,2,9999999,1.0,,,1.0,4.166666666666666,0.0,4.390934844192635,16.115702479338843,12.676056338028168,16.48854961832061,12.947658402203857,8.450704225352112,13.435114503816797
3462,3721,N18014952,12.0,FOR000H,1,,,,95.0,,233,0,153.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,8.0,0.0,0.0,3.69985475781332,0.3694858645482322,8.0,0.0,0.0,3.8959984735022055,0.9614924711769822,10.0,0.0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.736198448394496,99.0,1.0,4.736198448394496,99.0,153.0,0,1.0,58.0,4.060443010546419,0.0,0.0,0.0,1.0,66.0,4.189654742026425,0.0,0.0,0.0,1.0,45.0,3.80666248977032,0.0,0.0,0.0,4.0,41.0,3.4452194261174576,0.0,0.0,0.0,,,,,,,2021,3,9999999,0.0,0.0,0.0,0.0,5.241935483870968,3.75,5.421686746987952,27.148997134670488,27.464788732394368,27.11323763955343,21.99140401146132,21.12676056338028,22.08931419457735
3463,3722,N18014953,21.0,FOR000H,2,,,,103.0,287.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,10.0,0.0,0.0,3.9906680487070414,1.567950883413721,4.0,2.0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,3.4903571700402427,0.4171537220487137,5.0,3.3765779555661246,0.3525686491175492,,0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,108.0,4.1090173015123534,0.0,0.0,0.0,2022,2,9999999,0.0,0.0,0.0,0.0,7.12290502793296,18.181818181818183,6.588579795021962,23.36842105263158,24.24242424242424,23.27919566898685,17.82456140350877,21.96969696969697,17.40139211136891
3464,3725,N18014957,22.0,FOR000H,2,,,,94.0,281.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,11.0,0.0,0.0,3.8533565556214255,1.0783898805790078,9.0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,7.0,6.0,2.0,5.242124801250641,2.752466794308463,4.0,4.5771738833447255,1.7723465336292108,,0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,117.0,3.5907539565338498,0.0,0.0,0.0,2021,7,9999999,0.0,0.0,0.0,0.0,4.318488529014845,1.7543859649122806,4.5321637426900585,24.076607387140903,20.54794520547945,24.46808510638298,18.87824897400821,15.068493150684931,19.300911854103344
3465,3729,N18014967,12.0,FOR000H,2,,,,78.0,278.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,11.0,0.0,0.0,,,,,1,1,0,0,0,1,1.0,0.0,1.0,1.0,4.0,2.0,3.0,5.376873956427907,0.9867622597450432,4.0,5.499272481554255,0.8420562732485181,,1,,,,,,,,,,,,,,,,,,,,,,,,,11.0,89.0,3.7552461729899993,0.0,0.0,0.0,2022,1,9999999,0.0,0.0,0.0,,6.205923836389281,15.625,5.760709010339734,23.36842105263158,24.24242424242424,23.27919566898685,17.82456140350877,21.96969696969697,17.40139211136891
3466,3730,N18014970,22.0,FOR000H,2,,,,105.0,277.0,48,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,1.0,1.0,5.196554984325507,1.4897612156487912,11.0,4.0,3.0,,,,,0,1,2,1,0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,8.062169261807197,0.111339900698654,3.0,7.71692177743801,0.603146551953627,,1,1.0,63.0,4.143134726391533,0.0,0.0,0.0,1.0,518.0,6.249975242259483,1.0,1.0,0.0,,,,,,,,,,,,,9.0,631.0,4.698028466985571,3.0,2.0,0.0,2021,12,9999999,0.0,1.0,1.0,,2.5165562913907285,2.083333333333333,2.545968882602546,19.667590027700832,17.333333333333336,19.938176197836167,14.473684210526317,14.666666666666666,14.45131375579598
3467,3731,N18014970,22.0,FOR000H,2,,,,105.0,277.0,84,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,2.0,2,3.0,2.0,2.0,6.015376794151734,1.766664005567266,12.0,5.0,4.0,,,,,1,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.504933435853089,0.6767105618058192,2.0,7.504933435853089,0.6767105618058192,19.0,1,1.0,2107.0,7.653020413804189,1.0,1.0,1.0,1.0,63.0,4.143134726391533,0.0,0.0,0.0,1.0,518.0,6.249975242259483,1.0,1.0,0.0,,,,,,,9.0,631.0,4.698028466985571,3.0,2.0,0.0,2022,2,"99904, 51143",1.0,1.0,1.0,1.0,6.647807637906649,24.324324324324326,5.6716417910447765,23.36842105263158,24.24242424242424,23.27919566898685,17.82456140350877,21.96969696969697,17.40139211136891
3468,3732,N18014970,11.0,FOR000H,2,,,,105.0,277.0,116,0,0.0,0,3.0,1.0,1.0,0.0,0.0,3,1.0,3,4.0,3.0,3.0,6.546757210765764,1.7917017221126912,13.0,6.0,5.0,,,,,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.026426808699636,99.0,1.0,7.026426808699636,99.0,7.0,1,1.0,3432.0,8.140898460607852,1.0,1.0,1.0,1.0,2107.0,7.653020413804189,1.0,1.0,1.0,1.0,63.0,4.143134726391533,0.0,0.0,0.0,1.0,518.0,6.249975242259483,1.0,1.0,0.0,9.0,631.0,4.698028466985571,3.0,2.0,0.0,2022,3,"62535, 36796, 51143, 49851",1.0,,,1.0,8.07799442896936,13.953488372093023,7.703703703703704,28.551336146272853,37.24137931034483,27.564604541895065,22.22222222222222,30.344827586206897,21.29992169146437
3469,3733,N18014981,12.0,FOR000H,1,,,,90.0,,77,0,20.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,3.0,3.0,3.0,7.407738241046302,0.9891395620660898,3.0,3.0,3.0,4.725634514913,0.9985081749282094,10.0,0.0,1,1,1,1,1,0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.4578617243156566,1.3759662619767372,4.0,2.6177678775301816,1.261337996300482,20.0,1,1.0,1500.0,7.313220387090301,1.0,1.0,1.0,1.0,4632.0,8.440744019252831,1.0,1.0,1.0,1.0,645.0,6.4692503167957724,1.0,1.0,0.0,,,,,,,,,,,,,2020,10,9999999,0.0,1.0,0.0,0.0,2.845528455284553,5.0,2.785515320334262,25.37414965986395,21.428571428571427,25.65597667638484,19.59183673469388,14.285714285714285,19.97084548104956
3470,3734,N18014981,12.0,FOR000H,1,,,,90.0,,98,0,41.0,0,1.0,0.0,0.0,0.0,0.0,2,2.0,2,3.0,3.0,3.0,7.407738241046302,0.9891395620660898,3.0,3.0,3.0,4.725634514913,0.9985081749282094,10.0,0.0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.9538778658955422,1.3071498635172616,5.0,2.591195631981745,1.0939655281821807,41.0,0,1.0,1500.0,7.313220387090301,1.0,1.0,1.0,,,,,,,2.0,4632.0,7.454997168024302,2.0,2.0,1.0,,,,,,,,,,,,,2020,11,"47941, 36796",0.0,0.0,0.0,0.0,3.034482758620689,4.761904761904762,2.9829545454545454,27.93522267206478,21.62162162162162,28.267045454545453,21.592442645074225,16.216216216216218,21.875
3471,3735,N18014982,22.0,FOR000H,2,,,,106.0,282.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,13.0,1.0,1.0,4.610066719306793,0.7567851823931838,4.0,,0,0,1,1,0,0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,3.2346251583978862,0.7446894462135786,4.0,4.434196655376118,2.4746390403024447,,0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,212.0,2.8544087486744747,1.0,1.0,0.0,2022,2,9999999,0.0,0.0,0.0,0.0,5.459387483355526,12.244897959183673,4.985754985754986,27.58132956152758,30.136986301369863,27.287066246056785,21.07496463932108,26.02739726027397,20.50473186119874
3472,3736,N18014982,21.0,FOR000H,2,,,,106.0,282.0,141,0,62.0,0,2.0,1.0,1.0,0.0,0.0,2,1.0,2,6.0,2.0,1.0,4.493964572395627,1.943578421353244,19.0,3.0,2.0,4.610066719306793,0.7567851823931838,4.0,,0,0,0,0,1,0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,4.504968153815732,1.5145957835865254,4.0,5.124662760971658,1.2382597904258406,62.0,0,1.0,3260.0,8.089482474360754,1.0,1.0,1.0,1.0,24.0,3.1780538303479458,0.0,0.0,0.0,2.0,43.0,3.2346251583978862,0.0,0.0,0.0,2.0,164.0,4.613500406434645,1.0,0.0,0.0,13.0,212.0,2.8544087486744747,1.0,1.0,0.0,2022,7,36796,0.0,0.0,0.0,0.0,5.20393811533052,0.0,5.457227138643068,21.083890126206384,18.33333333333333,21.352893235533823,17.14922048997773,14.166666666666666,17.440912795436024
3473,3737,N18017747,300.0,FOR000H,1,,,,88.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,,,,,0,0,0,0,0,1,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.5975936600893546,0.2313744684072628,4.0,3.847215996533487,0.7270914862713364,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,11,9999999,0.0,0.0,0.0,,3.693570451436389,15.0,3.375527426160337,27.93522267206478,21.62162162162162,28.267045454545453,21.592442645074225,16.216216216216218,21.875
3474,3738,N18017748,22.0,FOR000H,1,,,,61.0,,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,1.0,8.207946941048617,99.0,1.0,1.0,1.0,3.0893285148637184,0.6993983833522874,10.0,0.0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,6.0,5.0,2.0,6.553969928369302,0.6479153900466,4.0,5.565797565599207,1.6132828457659223,,0,1.0,3670.0,8.207946941048617,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,7,9999999,0.0,0.0,0.0,0.0,2.6206896551724137,5.714285714285714,2.4637681159420293,24.14793328498912,20.454545454545457,24.538893344025663,18.70920957215373,15.909090909090908,19.0056134723336
3475,3739,N18017748,21.0,FOR000H,3,,,,87.0,276.0,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,0.0,0.0,3.784189633918261,99.0,21.0,4.0,4.0,,,,,0,0,0,0,0,1,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.470821211304652,0.2379218001958641,4.0,2.7282260655999417,0.4327671914654415,,0,1.0,44.0,3.784189633918261,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0,3670.0,3.860302085532992,4.0,4.0,2.0,2022,7,47941,0.0,0.0,0.0,,5.233380480905233,0.0,5.49777117384844,21.083890126206384,18.33333333333333,21.352893235533823,17.14922048997773,14.166666666666666,17.440912795436024
3476,3740,N18017750,22.0,FOR000H,2,,,,93.0,279.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,13.0,5.0,4.0,,,,,0,0,1,1,0,1,2.0,2.0,1.0,0.0,8.0,8.0,3.0,5.377346526975603,1.416654022280652,5.0,5.152218057552235,1.0917931041644189,,0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1672.0,4.954556929009299,5.0,4.0,1.0,2022,2,9999999,0.0,1.0,0.0,,7.37134909596662,12.12121212121212,7.142857142857142,23.36842105263158,24.24242424242424,23.27919566898685,17.82456140350877,21.96969696969697,17.40139211136891
3477,3741,N18017750,22.0,FOR000H,2,,,,93.0,279.0,90,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,2.0,2,4.0,2.0,2.0,5.458955513895752,1.1681520389974214,17.0,7.0,6.0,,,,,0,0,0,0,0,1,1.0,1.0,0.0,0.0,6.0,6.0,2.0,4.820736613416463,0.6028615056253593,3.0,4.567305412459781,0.6118848897770517,14.0,0,2.0,1108.0,5.8273513832243005,1.0,1.0,1.0,1.0,88.0,4.477336814478207,0.0,0.0,0.0,1.0,300.0,5.703782474656201,1.0,1.0,0.0,,,,,,,13.0,1672.0,4.954556929009299,5.0,4.0,1.0,2022,5,47941,0.0,0.0,0.0,,11.223021582733812,2.4390243902439024,11.773700305810396,28.87049659201558,27.27272727272727,29.062159214830967,22.93086660175268,22.727272727272727,22.955288985823337
3478,3742,N18017758,12.0,FOR000H,2,,,,99.0,278.0,114,0,64.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,4.0,2.0,1.0,4.973007141022703,1.687255161722743,18.0,9.0,4.0,5.037350181981733,2.37194511237245,4.0,1.0,1,1,2,1,1,0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,8.052254534976782,0.1823010703281873,4.0,7.026505171173242,1.1908566702267265,64.0,1,1.0,1373.0,7.224753405767971,1.0,1.0,1.0,1.0,178.0,5.181783550292085,1.0,0.0,0.0,2.0,66.0,3.742745804015377,0.0,0.0,0.0,,,,,,,14.0,5477.0,5.162064319885356,7.0,3.0,1.0,2022,7,9999999,0.0,1.0,1.0,0.0,5.20393811533052,0.0,5.457227138643068,21.083890126206384,18.33333333333333,21.352893235533823,17.14922048997773,14.166666666666666,17.440912795436024
