CowID,Lact,DIM,Cow Sold,Herd Sold,Cow Shortloss,Herd Shortloss,Cow Longloss,Herd Longloss,Cow Failure,Herd Failure,Cow Recurred,Herd Recurred,Cow Quality
N13940188,4,409,13.0,45,41.0,50,62.0,53,66.0,57,21.0,50,3
N13940190,4,170,28.0,45,47.0,50,59.0,53,50.0,57,41.0,50,3
N13940190,7,22,76.0,45,66.0,50,81.0,53,70.0,57,63.0,50,4
N13940190,7,42,82.0,45,71.0,50,86.0,53,54.0,57,67.0,50,4
N13940195,2,121,38.0,45,36.0,50,32.0,53,59.0,57,42.0,50,2
N13940195,3,36,55.0,45,61.0,50,64.0,53,61.0,57,58.0,50,3
N13940195,3,170,24.0,45,56.0,50,55.0,53,53.0,57,46.0,50,3
N13940195,3,188,24.0,45,58.0,50,61.0,53,45.0,57,52.0,50,3
N13940195,3,227,27.0,45,51.0,50,60.0,53,45.0,57,39.0,50,3
N13940195,3,244,23.0,45,60.0,50,63.0,53,64.0,57,54.0,50,3
N13942868,3,305,15.0,45,19.0,50,26.0,53,45.0,57,6.0,50,1
N13942868,4,130,69.0,45,56.0,50,57.0,53,62.0,57,52.0,50,3
N13942868,5,128,79.0,45,64.0,50,72.0,53,65.0,57,57.0,50,4
N13942868,5,132,79.0,45,64.0,50,72.0,53,65.0,57,57.0,50,4
N13942868,5,174,37.0,45,60.0,50,63.0,53,66.0,57,60.0,50,3
N13942868,5,237,37.0,45,58.0,50,67.0,53,61.0,57,49.0,50,3
N13942868,6,90,87.0,45,77.0,50,87.0,53,66.0,57,63.0,50,4
N13942869,1,4,28.0,45,27.0,50,19.0,53,29.0,57,33.0,50,2
N13942877,4,213,15.0,45,34.0,50,33.0,53,65.0,57,32.0,50,2
N13942877,4,271,14.0,45,37.0,50,44.0,53,58.0,57,30.0,50,2
N13942877,4,283,15.0,45,36.0,50,48.0,53,54.0,57,30.0,50,2
N13942877,5,80,63.0,45,56.0,50,63.0,53,51.0,57,66.0,50,3
N13942877,5,227,19.0,45,56.0,50,50.0,53,67.0,57,55.0,50,3
N13942879,4,24,54.0,45,51.0,50,51.0,53,45.0,57,52.0,50,3
N13942881,4,3,44.0,45,42.0,50,45.0,53,55.0,57,51.0,50,3
N13942883,2,177,46.0,45,33.0,50,26.0,53,62.0,57,45.0,50,2
N13942883,2,194,58.0,45,49.0,50,44.0,53,50.0,57,53.0,50,3
N13942883,4,5,60.0,45,66.0,50,62.0,53,67.0,57,66.0,50,3
N13942883,4,42,66.0,45,69.0,50,69.0,53,35.0,57,63.0,50,3
N13942883,4,64,68.0,45,74.0,50,80.0,53,33.0,57,64.0,50,4
N13942883,5,49,77.0,45,73.0,50,79.0,53,65.0,57,70.0,50,4
N13942883,5,72,80.0,45,77.0,50,84.0,53,62.0,57,73.0,50,4
N13942883,6,18,80.0,45,77.0,50,86.0,53,75.0,57,74.0,50,4
N13942883,6,31,85.0,45,81.0,50,89.0,53,57.0,57,74.0,50,4
N13942883,6,95,91.0,45,83.0,50,92.0,53,60.0,57,67.0,50,5
N13942883,6,125,91.0,45,83.0,50,93.0,53,68.0,57,65.0,50,5
N13942886,1,95,26.0,45,27.0,50,30.0,53,55.0,57,32.0,50,2
N13942893,5,293,68.0,45,49.0,50,47.0,53,63.0,57,40.0,50,3
N13942893,6,115,23.0,45,49.0,50,50.0,53,69.0,57,63.0,50,3
N13942893,7,66,76.0,45,62.0,50,65.0,53,64.0,57,61.0,50,4
N13942895,1,73,43.0,45,31.0,50,22.0,53,60.0,57,32.0,50,2
N13942895,1,107,61.0,45,49.0,50,41.0,53,52.0,57,38.0,50,3
N13942895,5,25,81.0,45,72.0,50,81.0,53,66.0,57,72.0,50,4
N13942900,6,6,57.0,45,55.0,50,51.0,53,68.0,57,51.0,50,3
N13942900,6,96,74.0,45,73.0,50,73.0,53,66.0,57,61.0,50,4
N13942900,7,69,41.0,45,55.0,50,62.0,53,69.0,57,72.0,50,4
N13942900,7,87,42.0,45,63.0,50,68.0,53,66.0,57,65.0,50,3
N13942901,5,6,50.0,45,48.0,50,43.0,53,46.0,57,45.0,50,3
N13942903,3,301,18.0,45,24.0,50,53.0,53,50.0,57,5.0,50,3
N13942907,5,24,75.0,45,66.0,50,62.0,53,61.0,57,56.0,50,4
N13942909,1,25,26.0,45,22.0,50,15.0,53,30.0,57,36.0,50,2
N13942909,7,19,64.0,45,58.0,50,60.0,53,70.0,57,65.0,50,3
N13942910,6,139,68.0,45,49.0,50,55.0,53,70.0,57,56.0,50,3
N13942910,6,181,80.0,45,66.0,50,63.0,53,68.0,57,62.0,50,4
N13942910,6,194,85.0,45,75.0,50,71.0,53,59.0,57,67.0,50,4
N13942911,5,12,60.0,45,54.0,50,60.0,53,67.0,57,68.0,50,3
N13942911,5,19,60.0,45,54.0,50,60.0,53,67.0,57,68.0,50,3
N13942911,5,70,68.0,45,67.0,50,69.0,53,60.0,57,68.0,50,3
N13942911,5,84,75.0,45,76.0,50,76.0,53,64.0,57,71.0,50,4
N13942912,6,13,71.0,45,54.0,50,70.0,53,62.0,57,64.0,50,4
N13942912,6,20,71.0,45,56.0,50,70.0,53,60.0,57,64.0,50,4
N13942912,7,35,76.0,45,61.0,50,66.0,53,72.0,57,62.0,50,4
N13942912,7,40,76.0,45,61.0,50,66.0,53,72.0,57,62.0,50,4
N13942912,7,302,29.0,45,56.0,50,62.0,53,68.0,57,13.0,50,3
N13942914,2,91,61.0,45,43.0,50,42.0,53,54.0,57,52.0,50,3
N13942914,2,105,67.0,45,57.0,50,63.0,53,61.0,57,53.0,50,3
N13942914,2,191,22.0,45,42.0,50,43.0,53,53.0,57,50.0,50,3
N13942914,4,108,82.0,45,70.0,50,82.0,53,40.0,57,57.0,50,4
N13942917,3,7,64.0,45,59.0,50,55.0,53,54.0,57,54.0,50,3
N13942917,3,39,65.0,45,67.0,50,74.0,53,63.0,57,63.0,50,4
N13942917,3,43,65.0,45,67.0,50,74.0,53,63.0,57,67.0,50,4
N13942917,3,111,34.0,45,57.0,50,49.0,53,45.0,57,56.0,50,3
N13945483,4,444,16.0,45,31.0,50,52.0,53,52.0,57,15.0,50,3
N13945483,5,209,27.0,45,49.0,50,52.0,53,72.0,57,55.0,50,3
N13945492,1,8,17.0,45,22.0,50,14.0,53,40.0,57,29.0,50,1
N13945495,2,77,44.0,45,52.0,50,51.0,53,63.0,57,63.0,50,3
N13945496,2,107,25.0,45,29.0,50,29.0,53,65.0,57,46.0,50,2
N13945496,3,158,20.0,45,39.0,50,36.0,53,61.0,57,37.0,50,2
N13945496,4,148,72.0,45,53.0,50,58.0,53,62.0,57,54.0,50,4
N13945500,2,98,54.0,45,50.0,50,53.0,53,62.0,57,63.0,50,3
N13945500,3,161,69.0,45,60.0,50,66.0,53,63.0,57,50.0,50,3
N13945501,1,76,12.0,45,23.0,50,17.0,53,50.0,57,41.0,50,2
N13945501,1,147,16.0,45,39.0,50,29.0,53,57.0,57,36.0,50,2
N13945501,1,205,15.0,45,39.0,50,35.0,53,47.0,57,33.0,50,2
N13945501,1,233,14.0,45,28.0,50,41.0,53,44.0,57,29.0,50,2
N13945501,5,232,39.0,45,50.0,50,78.0,53,68.0,57,25.0,50,4
N13945502,6,107,69.0,45,56.0,50,57.0,53,71.0,57,63.0,50,3
N13945502,6,110,69.0,45,56.0,50,57.0,53,71.0,57,63.0,50,3
N13945763,1,21,63.0,45,54.0,50,58.0,53,55.0,57,40.0,50,3
N13945763,1,26,60.0,45,54.0,50,58.0,53,57.0,57,40.0,50,3
N13945763,1,44,65.0,45,60.0,50,71.0,53,57.0,57,40.0,50,4
N13949813,1,285,11.0,45,17.0,50,17.0,53,55.0,57,10.0,50,1
N13949813,2,12,48.0,45,44.0,50,42.0,53,42.0,57,55.0,50,3
N13949814,6,56,55.0,45,42.0,50,41.0,53,61.0,57,54.0,50,3
N13949814,6,211,25.0,45,41.0,50,32.0,53,63.0,57,38.0,50,2
N13949814,6,251,25.0,45,43.0,50,37.0,53,66.0,57,28.0,50,2
N13949814,6,271,26.0,45,43.0,50,43.0,53,58.0,57,46.0,50,2
N13949814,6,288,25.0,45,48.0,50,44.0,53,53.0,57,32.0,50,2
N13949814,7,8,87.0,45,79.0,50,88.0,53,70.0,57,71.0,50,4
N13949816,3,6,40.0,45,47.0,50,37.0,53,59.0,57,47.0,50,2
N13949816,3,73,52.0,45,63.0,50,58.0,53,43.0,57,55.0,50,3
N13949816,3,176,26.0,45,52.0,50,37.0,53,63.0,57,54.0,50,3
N13949816,3,226,25.0,45,54.0,50,46.0,53,56.0,57,45.0,50,3
N13949817,1,152,57.0,45,47.0,50,38.0,53,58.0,57,41.0,50,3
N13949819,2,98,57.0,45,54.0,50,44.0,53,60.0,57,57.0,50,3
N13949819,2,100,57.0,45,54.0,50,44.0,53,63.0,57,57.0,50,3
N13949819,2,137,68.0,45,66.0,50,59.0,53,63.0,57,55.0,50,3
N13949819,2,207,72.0,45,75.0,50,73.0,53,53.0,57,47.0,50,4
N13949820,2,61,51.0,45,39.0,50,34.0,53,61.0,57,45.0,50,3
N13949820,2,82,60.0,45,57.0,50,51.0,53,57.0,57,51.0,50,3
N13949820,2,177,24.0,45,52.0,50,47.0,53,52.0,57,47.0,50,3
N13949826,3,214,14.0,45,23.0,50,26.0,53,43.0,57,26.0,50,1
N13949826,5,83,30.0,45,33.0,50,34.0,53,64.0,57,63.0,50,3
N13949826,5,103,32.0,45,45.0,50,44.0,53,54.0,57,60.0,50,3
N13949826,6,54,36.0,45,49.0,50,49.0,53,65.0,57,71.0,50,4
N13949826,6,134,35.0,45,55.0,50,53.0,53,60.0,57,60.0,50,3
N13949826,6,140,35.0,45,55.0,50,53.0,53,65.0,57,59.0,50,3
N13949826,7,7,85.0,45,76.0,50,90.0,53,74.0,57,67.0,50,4
N13949826,7,70,87.0,45,81.0,50,90.0,53,74.0,57,71.0,50,4
N13949827,4,256,15.0,45,25.0,50,52.0,53,44.0,57,29.0,50,3
N13949827,5,169,78.0,45,66.0,50,72.0,53,62.0,57,51.0,50,4
N13949829,6,224,25.0,45,35.0,50,58.0,53,66.0,57,40.0,50,3
N13949830,2,126,63.0,45,47.0,50,39.0,53,53.0,57,42.0,50,3
N13949832,5,147,26.0,45,31.0,50,32.0,53,46.0,57,43.0,50,2
N13949835,1,6,27.0,45,33.0,50,18.0,53,38.0,57,37.0,50,2
N13954231,2,216,25.0,45,28.0,50,50.0,53,49.0,57,42.0,50,3
N13954231,4,136,31.0,45,49.0,50,56.0,53,67.0,57,63.0,50,3
N13954234,2,9,31.0,45,37.0,50,26.0,53,55.0,57,45.0,50,2
N13954239,4,69,47.0,45,38.0,50,37.0,53,39.0,57,45.0,50,2
N13954254,1,2,23.0,45,25.0,50,14.0,53,34.0,57,35.0,50,2
N13954254,2,4,54.0,45,44.0,50,45.0,53,61.0,57,41.0,50,3
N13954254,2,105,69.0,45,55.0,50,61.0,53,53.0,57,49.0,50,3
N13954258,3,96,22.0,45,24.0,50,32.0,53,58.0,57,44.0,50,2
N13954258,3,122,23.0,45,39.0,50,43.0,53,54.0,57,51.0,50,3
N13954260,2,206,19.0,45,27.0,50,22.0,53,33.0,57,30.0,50,2
N13954260,3,56,54.0,45,61.0,50,58.0,53,46.0,57,54.0,50,3
N13954260,3,227,27.0,45,53.0,50,56.0,53,62.0,57,36.0,50,3
N13954262,2,76,60.0,45,50.0,50,47.0,53,63.0,57,51.0,50,3
N13954262,3,127,23.0,45,45.0,50,37.0,53,64.0,57,51.0,50,3
N13954265,7,59,53.0,45,42.0,50,53.0,53,61.0,57,51.0,50,3
N13954265,7,60,53.0,45,42.0,50,53.0,53,58.0,57,51.0,50,3
N13954269,2,253,13.0,45,17.0,50,18.0,53,41.0,57,18.0,50,1
N13954273,2,213,21.0,45,23.0,50,21.0,53,31.0,57,35.0,50,2
N13954275,2,3,57.0,45,58.0,50,60.0,53,58.0,57,56.0,50,3
N13954275,3,3,54.0,45,61.0,50,74.0,53,48.0,57,50.0,50,4
N13954277,1,210,15.0,45,26.0,50,14.0,53,54.0,57,30.0,50,2
N13954277,1,229,15.0,45,23.0,50,17.0,53,40.0,57,35.0,50,2
N13954277,1,248,19.0,45,28.0,50,28.0,53,43.0,57,41.0,50,2
N13954277,2,5,46.0,45,56.0,50,55.0,53,54.0,57,71.0,50,4
N13954277,2,46,56.0,45,68.0,50,73.0,53,47.0,57,69.0,50,4
N13958408,3,96,18.0,45,27.0,50,27.0,53,58.0,57,50.0,50,3
N13958408,3,203,18.0,45,35.0,50,35.0,53,47.0,57,37.0,50,2
N13958410,2,70,35.0,45,38.0,50,34.0,53,62.0,57,58.0,50,3
N13958410,2,87,45.0,45,53.0,50,49.0,53,60.0,57,58.0,50,3
N13958410,2,169,24.0,45,44.0,50,32.0,53,32.0,57,55.0,50,3
N13958410,2,201,24.0,45,42.0,50,39.0,53,40.0,57,51.0,50,3
N13958411,1,68,37.0,45,45.0,50,34.0,53,57.0,57,46.0,50,2
N13958411,3,273,16.0,45,34.0,50,37.0,53,60.0,57,18.0,50,2
N13958411,6,4,70.0,45,62.0,50,58.0,53,63.0,57,67.0,50,3
N13958411,6,44,78.0,45,70.0,50,67.0,53,61.0,57,69.0,50,4
N13958413,5,7,75.0,45,72.0,50,82.0,53,61.0,57,52.0,50,4
N13958413,6,101,89.0,45,80.0,50,87.0,53,54.0,57,58.0,50,4
N13958415,3,5,58.0,45,56.0,50,57.0,53,55.0,57,49.0,50,3
N13958429,2,3,53.0,45,42.0,50,44.0,53,49.0,57,48.0,50,3
N13958429,3,129,28.0,45,30.0,50,32.0,53,54.0,57,49.0,50,2
N13958430,6,43,64.0,45,59.0,50,56.0,53,66.0,57,53.0,50,3
N13958430,6,45,64.0,45,59.0,50,57.0,53,69.0,57,53.0,50,3
N13958432,2,97,42.0,45,37.0,50,31.0,53,62.0,57,56.0,50,3
N13958432,2,226,60.0,45,48.0,50,66.0,53,35.0,57,46.0,50,3
N13958433,2,318,13.0,45,23.0,50,24.0,53,42.0,57,14.0,50,1
N13958433,4,240,29.0,45,51.0,50,51.0,53,62.0,57,27.0,50,3
N13958433,4,246,30.0,45,53.0,50,55.0,53,66.0,57,32.0,50,3
N13958433,5,158,41.0,45,62.0,50,69.0,53,70.0,57,63.0,50,3
N13958433,5,226,31.0,45,55.0,50,72.0,53,71.0,57,37.0,50,4
N13958433,5,229,31.0,45,55.0,50,72.0,53,69.0,57,36.0,50,4
N13958439,6,146,72.0,45,53.0,50,57.0,53,71.0,57,50.0,50,4
N13961300,3,127,24.0,45,32.0,50,38.0,53,48.0,57,43.0,50,2
N13961300,4,62,69.0,45,61.0,50,68.0,53,62.0,57,61.0,50,3
N13961305,6,87,64.0,45,45.0,50,49.0,53,63.0,57,57.0,50,3
N13961306,2,210,49.0,45,36.0,50,28.0,53,31.0,57,36.0,50,2
N13961309,5,328,17.0,45,29.0,50,33.0,53,60.0,57,18.0,50,2
N13961309,6,5,58.0,45,50.0,50,60.0,53,63.0,57,59.0,50,3
N13961309,6,39,70.0,45,67.0,50,69.0,53,55.0,57,68.0,50,3
N13961311,1,63,27.0,45,27.0,50,18.0,53,56.0,57,39.0,50,2
N13961311,1,85,35.0,45,43.0,50,31.0,53,52.0,57,47.0,50,2
N13961311,3,67,74.0,45,67.0,50,83.0,53,57.0,57,67.0,50,4
N13961312,3,285,13.0,45,22.0,50,24.0,53,61.0,57,19.0,50,1
N13961312,4,249,21.0,45,28.0,50,29.0,53,59.0,57,45.0,50,2
N13961312,5,166,72.0,45,57.0,50,80.0,53,69.0,57,61.0,50,4
N13961312,5,213,78.0,45,70.0,50,84.0,53,60.0,57,68.0,50,4
N13961312,5,225,78.0,45,73.0,50,84.0,53,67.0,57,65.0,50,4
N13961312,5,262,83.0,45,77.0,50,86.0,53,65.0,57,54.0,50,4
N13961315,2,98,22.0,45,28.0,50,23.0,53,53.0,57,43.0,50,2
N13961315,5,185,22.0,45,48.0,50,50.0,53,66.0,57,56.0,50,3
N13961315,5,194,22.0,45,48.0,50,50.0,53,64.0,57,48.0,50,3
N13961315,5,213,22.0,45,56.0,50,56.0,53,63.0,57,52.0,50,3
N13961315,6,199,32.0,45,54.0,50,63.0,53,70.0,57,64.0,50,3
N13961315,7,4,77.0,45,74.0,50,80.0,53,44.0,57,63.0,50,4
N13961319,4,129,61.0,45,50.0,50,45.0,53,61.0,57,62.0,50,3
N13961319,4,135,61.0,45,50.0,50,45.0,53,60.0,57,64.0,50,3
N13961319,4,209,30.0,45,54.0,50,44.0,53,58.0,57,53.0,50,3
N13961322,5,24,62.0,45,56.0,50,55.0,53,63.0,57,65.0,50,3
N13961322,5,54,70.0,45,66.0,50,64.0,53,69.0,57,68.0,50,3
N13961322,5,148,28.0,45,56.0,50,45.0,53,54.0,57,52.0,50,3
N13961322,6,134,40.0,45,62.0,50,69.0,53,62.0,57,54.0,50,3
N13961325,1,4,23.0,45,28.0,50,19.0,53,46.0,57,36.0,50,2
N13961325,4,6,61.0,45,57.0,50,68.0,53,37.0,57,53.0,50,3
N13961325,6,231,25.0,45,42.0,50,77.0,53,71.0,57,25.0,50,4
N13961325,6,235,25.0,45,43.0,50,76.0,53,67.0,57,24.0,50,4
N13961325,7,207,89.0,45,75.0,50,88.0,53,53.0,57,41.0,50,4
N14002442,4,6,49.0,45,41.0,50,37.0,53,42.0,57,47.0,50,2
N14002442,4,14,54.0,45,39.0,50,37.0,53,37.0,57,49.0,50,3
N14002442,6,1,81.0,45,75.0,50,77.0,53,54.0,57,52.0,50,4
N14002445,2,91,21.0,45,18.0,50,19.0,53,39.0,57,33.0,50,2
N14002445,2,183,23.0,45,36.0,50,32.0,53,54.0,57,33.0,50,2
N14002445,2,232,23.0,45,32.0,50,39.0,53,45.0,57,25.0,50,2
N14002447,1,47,28.0,45,29.0,50,20.0,53,56.0,57,39.0,50,2
N14002451,5,71,24.0,45,32.0,50,36.0,53,62.0,57,60.0,50,3
N14002451,5,77,24.0,45,36.0,50,36.0,53,64.0,57,60.0,50,3
N14002451,6,117,22.0,45,41.0,50,41.0,53,67.0,57,60.0,50,3
N14002451,7,4,73.0,45,61.0,50,65.0,53,53.0,57,58.0,50,4
N14002457,5,238,17.0,45,36.0,50,34.0,53,72.0,57,42.0,50,2
N14002457,5,253,17.0,45,41.0,50,34.0,53,64.0,57,41.0,50,2
N14002459,6,109,68.0,45,53.0,50,54.0,53,73.0,57,63.0,50,3
N14002459,6,125,35.0,45,48.0,50,40.0,53,62.0,57,67.0,50,3
N14002459,6,164,28.0,45,61.0,50,48.0,53,67.0,57,63.0,50,3
N14006433,6,188,27.0,45,35.0,50,39.0,53,66.0,57,34.0,50,2
N14006433,7,18,76.0,45,56.0,50,58.0,53,69.0,57,60.0,50,4
N14006433,7,140,55.0,45,56.0,50,51.0,53,46.0,57,49.0,50,3
N14006435,6,206,27.0,45,47.0,50,47.0,53,66.0,57,44.0,50,2
N14006436,3,1,36.0,45,44.0,50,47.0,53,53.0,57,44.0,50,2
N14006440,4,12,50.0,45,49.0,50,42.0,53,62.0,57,60.0,50,3
N14006440,4,97,70.0,45,65.0,50,63.0,53,64.0,57,62.0,50,3
N14006443,2,57,45.0,45,47.0,50,40.0,53,61.0,57,62.0,50,3
N14006444,4,152,26.0,45,48.0,50,48.0,53,62.0,57,48.0,50,2
N14006444,4,299,22.0,45,43.0,50,55.0,53,64.0,57,25.0,50,3
N14006444,6,156,88.0,45,73.0,50,76.0,53,64.0,57,59.0,50,4
N14006445,4,194,20.0,45,35.0,50,36.0,53,45.0,57,37.0,50,2
N14006445,6,217,28.0,45,49.0,50,43.0,53,63.0,57,56.0,50,3
N14006447,2,124,45.0,45,31.0,50,26.0,53,57.0,57,40.0,50,2
N14006452,5,114,64.0,45,48.0,50,51.0,53,72.0,57,60.0,50,3
N14006455,2,2,24.0,45,26.0,50,28.0,53,54.0,57,40.0,50,2
N14006458,4,127,22.0,45,41.0,50,33.0,53,66.0,57,50.0,50,3
N14006458,4,414,22.0,45,55.0,50,52.0,53,70.0,57,33.0,50,3
N14006458,5,163,29.0,45,57.0,50,55.0,53,68.0,57,62.0,50,3
N14006459,2,162,22.0,45,37.0,50,44.0,53,62.0,57,47.0,50,2
N14006459,3,4,50.0,45,60.0,50,64.0,53,59.0,57,59.0,50,3
N14006460,2,14,28.0,45,26.0,50,24.0,53,53.0,57,43.0,50,2
N14006460,4,170,21.0,45,33.0,50,29.0,53,48.0,57,37.0,50,2
N14006460,4,223,17.0,45,41.0,50,42.0,53,58.0,57,35.0,50,2
N14006460,4,238,17.0,45,41.0,50,48.0,53,64.0,57,44.0,50,2
N14006460,4,279,18.0,45,35.0,50,50.0,53,54.0,57,21.0,50,3
N14006460,5,51,73.0,45,65.0,50,78.0,53,59.0,57,73.0,50,4
N14006460,5,73,77.0,45,74.0,50,83.0,53,64.0,57,72.0,50,4
N14006460,6,24,79.0,45,76.0,50,89.0,53,71.0,57,77.0,50,4
N14006460,6,43,86.0,45,82.0,50,91.0,53,63.0,57,77.0,50,5
N14006461,4,19,50.0,45,43.0,50,42.0,53,44.0,57,47.0,50,3
N14006462,1,94,16.0,45,30.0,50,25.0,53,57.0,57,49.0,50,2
N14009331,5,47,73.0,45,64.0,50,69.0,53,65.0,57,62.0,50,4
N14009334,2,232,13.0,45,21.0,50,34.0,53,37.0,57,25.0,50,2
N14009335,6,6,60.0,45,50.0,50,54.0,53,51.0,57,46.0,50,3
N14009337,6,1,56.0,45,60.0,50,45.0,53,58.0,57,46.0,50,3
N14009338,3,49,44.0,45,45.0,50,40.0,53,44.0,57,47.0,50,2
N14009338,3,61,51.0,45,57.0,50,58.0,53,42.0,57,54.0,50,3
N14009338,3,71,56.0,45,67.0,50,67.0,53,42.0,57,61.0,50,3
N14009338,5,92,75.0,45,58.0,50,68.0,53,61.0,57,66.0,50,4
N14009338,5,273,18.0,45,49.0,50,68.0,53,65.0,57,42.0,50,3
N14009338,6,17,79.0,45,71.0,50,76.0,53,65.0,57,76.0,50,4
N14009338,6,32,81.0,45,76.0,50,81.0,53,62.0,57,76.0,50,4
N14009338,6,49,83.0,45,80.0,50,85.0,53,55.0,57,74.0,50,4
N14009338,6,113,90.0,45,79.0,50,85.0,53,57.0,57,70.0,50,4
N14009338,6,123,91.0,45,80.0,50,88.0,53,56.0,57,70.0,50,5
N14009344,4,250,13.0,45,30.0,50,31.0,53,68.0,57,16.0,50,2
N14009348,6,133,25.0,45,39.0,50,49.0,53,66.0,57,53.0,50,3
N14009353,2,84,38.0,45,22.0,50,26.0,53,42.0,57,38.0,50,2
N14009366,4,329,17.0,45,39.0,50,35.0,53,57.0,57,16.0,50,2
N14009370,1,272,15.0,45,19.0,50,16.0,53,40.0,57,26.0,50,1
N14009372,2,6,33.0,45,37.0,50,27.0,53,52.0,57,50.0,50,3
N14009373,4,1,65.0,45,58.0,50,59.0,53,65.0,57,57.0,50,3
N14009373,6,28,74.0,45,63.0,50,60.0,53,62.0,57,64.0,50,4
N14009374,2,41,39.0,45,32.0,50,28.0,53,57.0,57,44.0,50,2
N14009375,2,87,22.0,45,33.0,50,28.0,53,56.0,57,45.0,50,2
N14009375,2,216,18.0,45,35.0,50,37.0,53,60.0,57,29.0,50,2
N14009375,3,90,64.0,45,60.0,50,65.0,53,60.0,57,60.0,50,3
N14009380,4,55,43.0,45,36.0,50,33.0,53,58.0,57,55.0,50,3
N14009380,4,99,24.0,45,51.0,50,33.0,53,62.0,57,59.0,50,3
N14009380,4,167,25.0,45,50.0,50,33.0,53,61.0,57,53.0,50,3
N14009380,4,309,19.0,45,38.0,50,46.0,53,53.0,57,14.0,50,2
N14009380,6,3,72.0,45,72.0,50,74.0,53,71.0,57,73.0,50,4
N14009380,6,237,26.0,45,50.0,50,50.0,53,44.0,57,44.0,50,3
N14009383,2,3,54.0,45,44.0,50,48.0,53,53.0,57,38.0,50,3
N14009388,4,141,20.0,45,44.0,50,44.0,53,57.0,57,47.0,50,2
N14009388,4,170,22.0,45,51.0,50,48.0,53,58.0,57,39.0,50,3
N14009388,5,39,74.0,45,68.0,50,71.0,53,66.0,57,76.0,50,4
N14009388,5,254,21.0,45,42.0,50,58.0,53,63.0,57,34.0,50,3
N14009388,6,142,77.0,45,69.0,50,80.0,53,70.0,57,71.0,50,4
N14009388,6,356,20.0,45,47.0,50,67.0,53,45.0,57,18.0,50,3
N14009389,2,2,44.0,45,38.0,50,38.0,53,53.0,57,38.0,50,2
N14012001,3,41,44.0,45,57.0,50,64.0,53,55.0,57,61.0,50,3
N14012002,4,134,23.0,45,41.0,50,32.0,53,66.0,57,49.0,50,2
N14012002,4,224,18.0,45,40.0,50,53.0,53,59.0,57,29.0,50,3
N14012002,5,4,79.0,45,71.0,50,81.0,53,68.0,57,72.0,50,4
N14012002,5,4,79.0,45,71.0,50,81.0,53,68.0,57,72.0,50,4
N14012002,5,12,80.0,45,71.0,50,81.0,53,71.0,57,73.0,50,4
N14012002,5,51,85.0,45,77.0,50,84.0,53,60.0,57,72.0,50,4
N14012003,5,242,24.0,45,24.0,50,33.0,53,73.0,57,26.0,50,2
N14012004,2,76,16.0,45,47.0,50,58.0,53,62.0,57,59.0,50,3
N14012004,2,79,16.0,45,39.0,50,53.0,53,62.0,57,60.0,50,3
N14012004,2,260,12.0,45,41.0,50,62.0,53,57.0,57,23.0,50,3
N14012004,3,15,55.0,45,69.0,50,86.0,53,27.0,57,63.0,50,4
N14012004,3,26,59.0,45,78.0,50,89.0,53,27.0,57,66.0,50,4
N14012004,3,90,66.0,45,83.0,50,91.0,53,33.0,57,65.0,50,5
N14012005,2,112,21.0,45,26.0,50,27.0,53,48.0,57,44.0,50,2
N14012005,3,210,25.0,45,46.0,50,37.0,53,49.0,57,38.0,50,2
N14012005,3,227,25.0,45,54.0,50,51.0,53,47.0,57,40.0,50,3
N14012006,5,107,68.0,45,52.0,50,52.0,53,63.0,57,52.0,50,3
N14012006,5,124,77.0,45,65.0,50,66.0,53,58.0,57,58.0,50,4
N14012006,5,193,84.0,45,80.0,50,76.0,53,62.0,57,56.0,50,4
N14012017,5,148,65.0,45,55.0,50,61.0,53,65.0,57,52.0,50,3
N14012018,6,59,53.0,45,53.0,50,47.0,53,65.0,57,60.0,50,3
N14012019,4,17,49.0,45,40.0,50,34.0,53,44.0,57,46.0,50,2
N14012020,1,234,12.0,45,20.0,50,20.0,53,33.0,57,19.0,50,1
N14012020,2,106,27.0,45,49.0,50,46.0,53,57.0,57,54.0,50,3
N14012020,2,141,28.0,45,60.0,50,61.0,53,59.0,57,58.0,50,3
N14963286,3,182,16.0,45,36.0,50,37.0,53,43.0,57,39.0,50,2
N14963286,4,85,61.0,45,53.0,50,64.0,53,44.0,57,54.0,50,3
N14963286,4,89,61.0,45,56.0,50,71.0,53,56.0,57,57.0,50,4
N14963293,6,139,19.0,45,29.0,50,30.0,53,63.0,57,51.0,50,3
N14963293,6,163,20.0,45,46.0,50,37.0,53,60.0,57,53.0,50,3
N14963293,7,4,78.0,45,71.0,50,74.0,53,73.0,57,69.0,50,4
N14963293,7,14,79.0,45,71.0,50,74.0,53,72.0,57,70.0,50,4
N14963294,1,3,16.0,45,23.0,50,13.0,53,36.0,57,32.0,50,2
N14963298,5,252,61.0,45,47.0,50,43.0,53,60.0,57,33.0,50,3
N14963300,2,5,31.0,45,26.0,50,26.0,53,52.0,57,44.0,50,2
N14963300,6,7,59.0,45,57.0,50,54.0,53,67.0,57,54.0,50,3
N14963312,3,36,63.0,45,52.0,50,60.0,53,59.0,57,49.0,50,3
N14966448,1,12,61.0,45,42.0,50,41.0,53,50.0,57,39.0,50,3
N14966450,2,70,41.0,45,39.0,50,27.0,53,47.0,57,47.0,50,2
N14966450,3,14,50.0,45,52.0,50,56.0,53,55.0,57,60.0,50,3
